review_id,game,genre,platform,region,rating,review_text,playtime_hours,review_date,is_post_patch_window,user_id
106166,The Sims 4,Simulation,Xbox Series X,North America,4,"Been having a lot of fun, matchmaking is solid. Keeps me coming back every day.",79.3,2024-05-19,False,u_81910
106167,The Sims 4,Simulation,Xbox Series X,APAC,5,Honestly load times is in a good spot. Best it's felt in a while.,80.3,2024-05-19,False,u_12462
106168,The Sims 4,Simulation,PS4,APAC,5,"Been having a lot of fun, the battle pass is solid. Devs are clearly listening to feedback.",70.9,2024-05-19,False,u_78361
106169,The Sims 4,Simulation,Xbox Series X,EU,4,balance feels great this week. Worth the price of entry.,40.6,2024-05-19,False,u_41663
106170,The Sims 4,Simulation,PS5,LATAM,4,Honestly the new patch is in a good spot. Devs are clearly listening to feedback.,114.0,2024-05-19,False,u_18861
106171,The Sims 4,Simulation,PC,APAC,5,Honestly the progresion system is in a good spot. Keeps me coming back every day.,41.1,2024-05-19,False,u_85630
106172,The Sims 4,Simulation,PC,North America,4,Really enjoying the progresion system right now. Keeps me coming back every day.,24.1,2024-05-19,False,u_75686
106173,The Sims 4,Simulation,PC,LATAM,5,"the UI is fine, nothing special. Keeps me coming back every day.",41.3,2024-05-19,False,u_29711
106174,The Sims 4,Simulation,PC,APAC,5,graphics feels great this week. Devs are clearly listening to feedback.,61.4,2024-05-19,False,u_69704
106175,The Sims 4,Simulation,Xbox Series X,LATAM,4,"load times is fine, nothing special. Devs are clearly listening to feedback.",125.6,2024-05-19,False,u_26622
106176,The Sims 4,Simulation,Xbox Series X,North America,5,Honestly servers is in a good spot. Genuinely having a blast with friends.,61.6,2024-05-19,False,u_93691
106177,The Sims 4,Simulation,PS4,APAC,4,"the new patch is fine, nothing special. Keeps me coming back every day. Been having a lot of fun, balance is solid.",48.3,2024-05-19,False,u_57777
106178,The Sims 4,Simulation,PC,EU,4,"Been having a lot of fun, squad play is solid. Keeps me coming back every day.",23.4,2024-05-19,False,u_95567
106179,The Sims 4,Simulation,PS5,LATAM,4,Big fan of how load times turned out. Genuinely having a blast with friends.,20.1,2024-05-19,False,u_61189
106180,The Sims 4,Simulation,PC,LATAM,4,"the progression system is fine, nothing special. Devs are clearly listening to feedback.",13.8,2024-05-19,False,u_50931
106181,The Sims 4,Simulation,Xbox Series X,North America,4,servers works as expected. Devs are clearly listening to feedback.,36.5,2024-05-19,False,u_63287
106206,Apex Legends,Battle Royale,Xbox Series X,EU,3,"the UI works as expected. Gets a bit repetitive after a while. the battle pass is fine, nothing special.",36.2,2024-05-20,False,u_57205
106207,Apex Legends,Battle Royale,PC,EU,3,"matchmaking is okay I guess. Some good moments, some frustrating ones.",10.3,2024-05-20,False,u_50566
106208,Apex Legends,Battle Royale,PC,APAC,4,Big fan of how the UI turned out. Keeps me coming back every day. Really enjoying load times right now.,6.8,2024-05-20,False,u_51277
106209,Apex Legends,Battle Royale,PC,LATAM,4,"Been having a lot of fun, matchmaking is solid. Worth the price of entry.",76.3,2024-05-20,False,u_10556
106210,Apex Legends,Battle Royale,Xbox One,North America,3,"matchmaking is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",45.4,2024-05-20,False,u_90630
106211,Apex Legends,Battle Royale,PS5,North America,4,Honestly hit registration is in a good spot. Would recommend picking this up.,22.7,2024-05-20,False,u_44103
106212,Apex Legends,Battle Royale,PC,North America,4,balance feels great this week. Best it's felt in a while. Honestly the new patch is in a good spot.,36.1,2024-05-20,False,u_59491
106213,Apex Legends,Battle Royale,PS5,EU,4,"Been having a lot of fun, squad play is solid. Worth the price of entry.",22.0,2024-05-20,False,u_58119
106214,Apex Legends,Battle Royale,PS5,North America,4,Honestly the store prices is in a good spot. Devs are clearly listening to feedback. the UI has been broken sinse the last update.,38.2,2024-05-20,False,u_95909
106215,Apex Legends,Battle Royale,Xbox Series X,EU,4,"Been having a lot of fun, the battle pass is solid. Keeps me coming back every day. the progression system feels great this week.",13.7,2024-05-20,False,u_76133
106216,Apex Legends,Battle Royale,PC,APAC,4,"the new patch feels great this week. Wouldn't say it's great, wouldn't say it's bad.",77.5,2024-05-20,False,u_29591
106217,Apex Legends,Battle Royale,PS4,EU,4,"Really enjoying balance right now. Devs are clearly listening to feedback. Been having a lot of fun, graphics is solid.",34.0,2024-05-20,False,u_34861
106229,Battlefield 2042,Shooter,Xbox One,EU,2,"Not happy with graphics at all. Feels like it's getting worse, not better.",28.3,2024-05-20,False,u_56103
106230,Battlefield 2042,Shooter,Xbox Series X,EU,4,hit registration feels great this week. Gets a bit repetitive after a while.,16.8,2024-05-20,False,u_12065
106231,Battlefield 2042,Shooter,PS5,North America,2,"the store prices has been broken since the last update. Lost progress because of it, not okay.",92.3,2024-05-20,False,u_37101
106232,Battlefield 2042,Shooter,Xbox One,EU,2,"the progresion system is okay I guess. Lost progress because of it, not okay. Not happy with the store prices at all.",8.4,2024-05-20,False,u_39953
106233,Battlefield 2042,Shooter,PS4,LATAM,2,Really frustrated with graphics lately. Losing patience with this game. Really frustrated with graphics lately.,55.2,2024-05-20,False,u_15818
106234,Battlefield 2042,Shooter,Xbox Series X,APAC,3,hit registration ruined an otherwise good session. Gets a bit repetitive after a while.,130.2,2024-05-20,False,u_42697
106235,Battlefield 2042,Shooter,PC,North America,4,Mixed feelings about the store prices. Devs are clearly listening to feedback.,16.4,2024-05-20,False,u_62129
106236,Battlefield 2042,Shooter,PC,APAC,4,"Really enjoying hit registration right now. Genuinely having a blast with friends. Been having a lot of fun, the store prices is solid.",20.2,2024-05-20,False,u_46207
106195,EA SPORTS FC 25,Sports,PC,North America,4,"the store prices is fine, nothing special. Worth the price of entry.",40.9,2024-05-20,False,u_21767
106196,EA SPORTS FC 25,Sports,PS4,EU,4,Big fan of how graphics turned out. Best it's felt in a while.,39.7,2024-05-20,False,u_63737
106197,EA SPORTS FC 25,Sports,PC,LATAM,3,the progression system is okay I guess. Gets a bit repetitive after a while.,71.7,2024-05-20,False,u_61174
106198,EA SPORTS FC 25,Sports,PC,EU,3,"balance is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",32.1,2024-05-20,False,u_51489
106199,EA SPORTS FC 25,Sports,Xbox One,EU,3,Mixed feelings about hit registration. Does the job for a casual session.,138.0,2024-05-20,False,u_80203
106200,EA SPORTS FC 25,Sports,PC,EU,4,Big fan of how balance turned out. Worth the price of entry. servers has been broken since the last update.,59.3,2024-05-20,False,u_76486
106201,EA SPORTS FC 25,Sports,PC,MEA,3,"the UI is fine, nothing special. Not sure if I'd recommend it at full price.",4.8,2024-05-20,False,u_91141
106202,EA SPORTS FC 25,Sports,PC,North America,4,Honestly load times is in a good spot. Keeps me coming back every day. Really enjoying hit registration right now.,18.1,2024-05-20,False,u_97807
106203,EA SPORTS FC 25,Sports,PC,EU,3,the UI works as expected. Does the job for a casual session. servers is okay I guess.,72.7,2024-05-20,False,u_87525
106204,EA SPORTS FC 25,Sports,PC,North America,4,the UI feels great this week. Devs are clearly listening to feedback. Really enjoying servers right now.,16.1,2024-05-20,False,u_41883
106205,EA SPORTS FC 25,Sports,PC,EU,4,Really enjoying the new patch right now. Would recommend picking this up.,67.4,2024-05-20,False,u_26153
106218,The Sims 4,Simulation,PC,EU,4,Big fan of how hit registration turned out. Best it's felt in a while. Big fan of how the battle pass turned out.,10.4,2024-05-20,False,u_36756
106219,The Sims 4,Simulation,PC,MEA,4,Big fan of how the store prices turned out. Keeps me coming back every day.,19.3,2024-05-20,False,u_46661
106220,The Sims 4,Simulation,PS5,North America,4,the battle pass is okay I guess. Best it's felt in a while.,33.6,2024-05-20,False,u_55049
106221,The Sims 4,Simulation,PC,APAC,3,"Mixed feelings about the new patch. Wouldn't say it's great, wouldn't say it's bad.",19.4,2024-05-20,False,u_87946
106222,The Sims 4,Simulation,Xbox Series X,EU,4,Really enjoying squad play right now. Devs are clearly listening to feedback.,174.7,2024-05-20,False,u_30613
106223,The Sims 4,Simulation,PS5,EU,5,Honestly hit registration is in a good spot. Worth the price of entry. Really enjoying squad play right now.,22.6,2024-05-20,False,u_69071
106224,The Sims 4,Simulation,PS4,EU,5,servers works as expected. Would recommend picking this up. the UI is a mess right now.,53.6,2024-05-20,False,u_44512
106225,The Sims 4,Simulation,PC,North America,4,"servers is fine, nothing special. Worth the price of entry.",35.7,2024-05-20,False,u_60685
106226,The Sims 4,Simulation,PC,MEA,4,"the battle pass feels great this week. Wouldn't say it's great, wouldn't say it's bad.",125.5,2024-05-20,False,u_18759
106227,The Sims 4,Simulation,Xbox Series X,North America,4,Mixed feelings about graphics. Devs are clearly listening to feedback.,101.3,2024-05-20,False,u_54718
106228,The Sims 4,Simulation,Xbox Series X,EU,4,Really enjoying hit registration right now. Gets a bit repetitive after a while. Big fan of how the progression system turned out.,37.1,2024-05-20,False,u_68701
106247,Apex Legends,Battle Royale,PS5,EU,4,Mixed feelings about the UI. Devs are clearly listening to feedback.,17.0,2024-05-21,False,u_60086
106248,Apex Legends,Battle Royale,Xbox One,EU,4,"Been having a lot of fun, balance is solid. Would recommend picking this up.",69.4,2024-05-21,False,u_54007
106249,Apex Legends,Battle Royale,PS5,North America,4,servers feels great this week. Would recommend picking this up. Honestly hit registration is in a good spot.,47.3,2024-05-21,False,u_88288
106250,Apex Legends,Battle Royale,Xbox Series X,EU,3,"squad play ruined an otherwise good session. Does the job for a casual session. balance is fine, nothing special.",52.6,2024-05-21,False,u_70816
106251,Apex Legends,Battle Royale,PS5,North America,4,matchmaking feels great this week. Would recommend picking this up.,26.4,2024-05-21,False,u_42392
106252,Apex Legends,Battle Royale,PS4,EU,4,Big fan of how the UI turned out. Keeps me coming back every day.,1.7,2024-05-21,False,u_28876
106253,Apex Legends,Battle Royale,Xbox Series X,LATAM,4,Honestly the store prices is in a good spot. Does the job for a casual session.,83.7,2024-05-21,False,u_61857
106254,Apex Legends,Battle Royale,PC,North America,3,"Really frustrated with the new patch lately. Some good moments, some frustrating ones.",19.0,2024-05-21,False,u_10359
106255,Apex Legends,Battle Royale,PS5,MEA,5,"Been having a lot of fun, matchmaking is solid. Keeps me coming back every day. graphics works as expected.",78.5,2024-05-21,False,u_91711
106256,Apex Legends,Battle Royale,PS5,APAC,4,Honestly the battle pass is in a good spot. Best it's felt in a while.,119.0,2024-05-21,False,u_92640
106257,Apex Legends,Battle Royale,PC,EU,3,the store prices works as expected. Does the job for a casual session. the store prices works as expected.,59.2,2024-05-21,False,u_70042
106265,Battlefield 2042,Shooter,PC,EU,3,Mixed feelings about matchmaking. Not sure if I'd recommend it at full price.,24.3,2024-05-21,False,u_19549
106266,Battlefield 2042,Shooter,PS4,MEA,2,Really frustrated with the new patch lately. Considering a refund at this point.,44.0,2024-05-21,False,u_13436
106267,Battlefield 2042,Shooter,Xbox One,EU,3,the battle pass ruined an otherwise good session. Gets a bit repetitive after a while.,13.4,2024-05-21,False,u_40563
106268,Battlefield 2042,Shooter,PC,North America,3,"the new patch is okay I guess. Feels like it's getting worse, not better. matchmaking is fine, nothing special.",61.5,2024-05-21,False,u_29890
106269,Battlefield 2042,Shooter,PC,LATAM,2,graphics ruined an otherwise good session. Not sure if I'd recommend it at full price.,36.0,2024-05-21,False,u_54197
106270,Battlefield 2042,Shooter,PS5,APAC,3,load times works as expected. Gets a bit repetitive after a while.,30.5,2024-05-21,False,u_63677
106271,Battlefield 2042,Shooter,PC,North America,4,load times feels great this week. Keeps me coming back every day.,86.2,2024-05-21,False,u_71807
106237,EA SPORTS FC 25,Sports,PC,APAC,3,"Mixed feelings about matchmaking. Wouldn't say it's great, wouldn't say it's bad. graphics is okay I guess.",115.9,2024-05-21,False,u_88644
106238,EA SPORTS FC 25,Sports,PS4,North America,3,hit registration works as expected. Please fix this soon.,22.4,2024-05-21,False,u_56524
106239,EA SPORTS FC 25,Sports,PC,North America,4,hit registration feels great this week. Best it's felt in a while. Really enjoying the UI right now.,72.4,2024-05-21,False,u_99758
106240,EA SPORTS FC 25,Sports,PC,EU,3,Mixed feelings about graphics. Does the job for a casual session. graphics works as expected.,25.1,2024-05-21,False,u_77622
106241,EA SPORTS FC 25,Sports,PC,LATAM,4,Mixed feelings about balance. Not sure if I'd recommend it at full price. the UI is okay I guess.,75.3,2024-05-21,False,u_18587
106242,EA SPORTS FC 25,Sports,Xbox Series X,EU,3,"Big fan of how graphics turned out. Wouldn't say it's great, wouldn't say it's bad.",47.3,2024-05-21,False,u_64965
106243,EA SPORTS FC 25,Sports,Xbox One,EU,4,"Been having a lot of fun, the UI is solid. Would recommend picking this up. Honestly the progression system is in a good spot.",72.3,2024-05-21,False,u_28258
106244,EA SPORTS FC 25,Sports,PC,North America,4,"Been having a lot of fun, the new patch is solid. Best it's felt in a while.",5.7,2024-05-21,False,u_43523
106245,EA SPORTS FC 25,Sports,Xbox Series X,North America,4,Really enjoying load times right now. Genuinely having a blast with friends.,54.8,2024-05-21,False,u_73422
106246,EA SPORTS FC 25,Sports,PS4,MEA,4,the UI feels great this week. Does the job for a casual session. load times feels great this week.,61.3,2024-05-21,False,u_88822
106258,The Sims 4,Simulation,Xbox Series X,EU,4,Big fan of how load times turned out. Genuinely having a blast with friends.,17.7,2024-05-21,False,u_35145
106259,The Sims 4,Simulation,PS5,EU,5,Really enjoying servers right now. Would recommend picking this up.,126.2,2024-05-21,False,u_29934
106260,The Sims 4,Simulation,Xbox Series X,EU,4,Really enjoying the progression system right now. Devs are clearly listening to feedback.,38.3,2024-05-21,False,u_69399
106261,The Sims 4,Simulation,PC,North America,4,"Really enjoying servers right now. Worth the price of entry. Been having a lot of fun, the progression system is solid.",67.2,2024-05-21,False,u_79723
106262,The Sims 4,Simulation,PC,North America,3,load times works as expected. Does the job for a casual session.,54.7,2024-05-21,False,u_67362
106263,The Sims 4,Simulation,PC,APAC,4,Honestly the store prices is in a good spot. Would recommend picking this up.,40.2,2024-05-21,False,u_23177
106264,The Sims 4,Simulation,PS4,North America,4,"the store prices is fine, nothing special. Keeps me coming back every day. Big fan of how graphics turned out.",12.6,2024-05-21,False,u_94512
106281,Apex Legends,Battle Royale,PC,APAC,4,Honestly the UI is in a good spot. Genuinely having a blast with friends.,27.6,2024-05-22,False,u_12449
106282,Apex Legends,Battle Royale,PS5,North America,5,Honestly the UI is in a good spot. Keeps me coming back every day.,51.3,2024-05-22,False,u_12200
106283,Apex Legends,Battle Royale,PC,EU,4,Honestly servers is in a good spot. Gets a bit repetitive after a while.,56.1,2024-05-22,False,u_87500
106284,Apex Legends,Battle Royale,PC,EU,3,"Mixed feelings about servers. Wouldn't say it's great, wouldn't say it's bad. squad play is okay I guess.",91.1,2024-05-22,False,u_83550
106285,Apex Legends,Battle Royale,PC,North America,5,Really enjoying graphics right now. Worth the price of entry.,106.1,2024-05-22,False,u_60043
106294,Battlefield 2042,Shooter,Xbox Series X,EU,3,"servers works as expected. Does the job for a casual session. the new patch is fine, nothing special.",36.8,2024-05-22,False,u_72992
106295,Battlefield 2042,Shooter,Xbox One,EU,4,Big fan of how the new patch turned out. Genuinely having a blast with friends. Honestly the new patch is in a good spot.,66.1,2024-05-22,False,u_65907
106296,Battlefield 2042,Shooter,PS5,EU,4,"Been having a lot of fun, hit registration is solid. Some good moments, some frustrating ones.",34.2,2024-05-22,False,u_20207
106297,Battlefield 2042,Shooter,PS4,North America,2,servers works as expected. Considering a refund at this point.,14.1,2024-05-22,False,u_23909
106298,Battlefield 2042,Shooter,PC,APAC,3,"Really enjoying graphics right now. Some good moments, some frustrating ones.",45.2,2024-05-22,False,u_11577
106299,Battlefield 2042,Shooter,PS5,EU,3,Mixed feelings about balance. Gets a bit repetitive after a while.,54.5,2024-05-22,False,u_83969
106300,Battlefield 2042,Shooter,PS5,EU,4,Honestly the battle pass is in a good spot. Worth the price of entry.,40.4,2024-05-22,False,u_64972
106301,Battlefield 2042,Shooter,PC,EU,4,"Been having a lot of fun, servers is solid. Keeps me coming back every day.",81.6,2024-05-22,False,u_54062
106302,Battlefield 2042,Shooter,PS5,LATAM,3,Mixed feelings about hit registration. Does the job for a casual session.,88.5,2024-05-22,False,u_38849
106303,Battlefield 2042,Shooter,PC,EU,3,the new patch works as expected. Unplayable some nights.,30.4,2024-05-22,False,u_20196
106304,Battlefield 2042,Shooter,PS4,EU,3,"Mixed feelings about the new patch. Some good moments, some frustrating ones.",24.1,2024-05-22,False,u_19489
106305,Battlefield 2042,Shooter,PS4,North America,4,"Been having a lot of fun, balance is solid. Keeps me coming back every day.",52.0,2024-05-22,False,u_16202
106306,Battlefield 2042,Shooter,PS5,North America,2,hit registration is okay I guess. Losing patience with this game.,44.1,2024-05-22,False,u_89519
106307,Battlefield 2042,Shooter,Xbox One,EU,3,"load times is okay I guess. Some good moments, some frustrating ones.",20.5,2024-05-22,False,u_98390
106308,Battlefield 2042,Shooter,PS4,APAC,3,"squad play is fine, nothing special. Gets a bit repetitive after a while.",78.5,2024-05-22,False,u_17799
106309,Battlefield 2042,Shooter,Xbox Series X,North America,3,matchmaking is okay I guess. Gets a bit repetitive after a while. graphics works as expected.,132.8,2024-05-22,False,u_11254
106310,Battlefield 2042,Shooter,PC,LATAM,3,"Big fan of how balance turned out. Wouldn't say it's great, wouldn't say it's bad.",27.2,2024-05-22,False,u_11274
106272,EA SPORTS FC 25,Sports,Xbox Series X,North America,4,Mixed feelings about the battle pass. Worth the price of entry.,15.5,2024-05-22,False,u_29547
106273,EA SPORTS FC 25,Sports,PS4,North America,4,matchmaking feels great this week. Keeps me coming back every day.,42.3,2024-05-22,False,u_80992
106274,EA SPORTS FC 25,Sports,Xbox Series X,APAC,3,Mixed feelings about hit registration. Gets a bit repetitive after a while. Not happy with balance at all.,14.2,2024-05-22,False,u_30747
106275,EA SPORTS FC 25,Sports,Xbox One,North America,4,the store prices feels great this week. Best it's felt in a while.,63.3,2024-05-22,False,u_67735
106276,EA SPORTS FC 25,Sports,Xbox One,MEA,3,"Mixed feelings about balance. Not sure if I'd recommend it at full price. squad play is fine, nothing special.",24.4,2024-05-22,False,u_68496
106277,EA SPORTS FC 25,Sports,PS5,EU,3,"the store prices is fine, nothing special. Does the job for a casual session. servers is okay I guess.",51.5,2024-05-22,False,u_77444
106278,EA SPORTS FC 25,Sports,PS4,APAC,4,Honestly squad play is in a good spot. Genuinely having a blast with friends.,81.6,2024-05-22,False,u_73526
106279,EA SPORTS FC 25,Sports,PC,North America,4,Really enjoying the UI right now. Does the job for a casual session.,30.0,2024-05-22,False,u_99868
106280,EA SPORTS FC 25,Sports,PS5,North America,3,the UI is okay I guess. Not sure if I'd recommend it at full price.,75.8,2024-05-22,False,u_28364
106286,The Sims 4,Simulation,PS5,EU,4,servers feels great this week. Devs are clearly listening to feedback.,16.9,2024-05-22,False,u_88540
106287,The Sims 4,Simulation,Xbox Series X,LATAM,4,"Been having a lot of fun, graphics is solid. Keeps me coming back every day.",58.2,2024-05-22,False,u_45095
106288,The Sims 4,Simulation,PC,APAC,5,the battle pass is okay I guess. Gets a bit repetitive after a while.,73.2,2024-05-22,False,u_38122
106289,The Sims 4,Simulation,Xbox One,LATAM,4,"Honestly the battle pass is in a good spot. Some good moments, some frustrating ones.",45.7,2024-05-22,False,u_25398
106290,The Sims 4,Simulation,PS4,North America,4,matchmaking feels great this week. Devs are clearly listening to feedback. servers feels great this week.,49.6,2024-05-22,False,u_45555
106291,The Sims 4,Simulation,PS5,APAC,4,Mixed feelings about the store prices. Keeps me coming back every day.,19.8,2024-05-22,False,u_99192
106292,The Sims 4,Simulation,Xbox Series X,MEA,5,"the new patch is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",30.6,2024-05-22,False,u_84996
106293,The Sims 4,Simulation,PS5,North America,4,Big fan of how the store prices turned out. Best it's felt in a while.,40.4,2024-05-22,False,u_64923
106319,Apex Legends,Battle Royale,PC,EU,4,Really enjoying load times right now. Best it's felt in a while.,54.1,2024-05-23,False,u_58365
106320,Apex Legends,Battle Royale,Xbox One,EU,4,Really enjoying balance right now. Devs are clearly listening to feedback.,36.7,2024-05-23,False,u_48497
106321,Apex Legends,Battle Royale,Xbox Series X,LATAM,5,the progresion system feels great this week. Genuinely having a blast with friends.,41.0,2024-05-23,False,u_12822
106322,Apex Legends,Battle Royale,PC,North America,4,Really enjoying matchmaking right now. Keeps me coming back every day. Really frustraded with matchmaking lately.,22.1,2024-05-23,False,u_32651
106323,Apex Legends,Battle Royale,PS4,APAC,3,hit registration has been broken since the last update. Not sure if I'd recommend it at full price. Mixed feelings about servers.,121.2,2024-05-23,False,u_86002
106335,Battlefield 2042,Shooter,PC,EU,3,"the new patch is fine, nothing special. Gets a bit repetitive after a while.",75.4,2024-05-23,False,u_68007
106336,Battlefield 2042,Shooter,Xbox Series X,APAC,3,servers works as expected. Gets a bit repetitive after a while.,64.1,2024-05-23,False,u_88322
106337,Battlefield 2042,Shooter,PC,APAC,4,Really enjoying the battle pass right now. Would recommend picking this up.,218.7,2024-05-23,False,u_28065
106338,Battlefield 2042,Shooter,PC,LATAM,4,"Been having a lot of fun, the store prices is solid. Devs are clearly listening to feedback.",50.9,2024-05-23,False,u_34348
106339,Battlefield 2042,Shooter,Xbox One,APAC,4,Big fan of how the battle pass turned out. Keeps me coming back every day. Big fan of how the battle pass turned out.,117.5,2024-05-23,False,u_49242
106340,Battlefield 2042,Shooter,PS5,LATAM,3,squad play works as expected. Not sure if I'd recommend it at full price.,10.9,2024-05-23,False,u_74725
106311,EA SPORTS FC 25,Sports,PS5,EU,3,"Been having a lot of fun, the store prices is solid. Wouldn't say it's great, wouldn't say it's bad. the UI works as expected.",124.1,2024-05-23,False,u_88327
106312,EA SPORTS FC 25,Sports,Xbox Series X,LATAM,4,squad play feels great this week. Genuinely having a blast with friends.,71.3,2024-05-23,False,u_99529
106313,EA SPORTS FC 25,Sports,PS5,EU,3,balance is okay I guess. Gets a bit repetitive after a while. matchmaking is okay I guess.,67.3,2024-05-23,False,u_21300
106314,EA SPORTS FC 25,Sports,PS5,EU,3,the battle pass works as expected. Does the job for a casual session. balance is okay I guess.,174.2,2024-05-23,False,u_85533
106315,EA SPORTS FC 25,Sports,PS5,LATAM,2,"Really frustrated with hit registration lately. Lost progress because of it, not okay.",37.7,2024-05-23,False,u_72407
106316,EA SPORTS FC 25,Sports,Xbox Series X,LATAM,3,"Really enjoying load times right now. Some good moments, some frustrating ones.",3.2,2024-05-23,False,u_64445
106317,EA SPORTS FC 25,Sports,Xbox Series X,EU,4,matchmaking feels great this week. Best it's felt in a while.,44.2,2024-05-23,False,u_29415
106318,EA SPORTS FC 25,Sports,PC,APAC,4,Really enjoying servers right now. Best it's felt in a while. Big fan of how the new patch turned out.,17.9,2024-05-23,False,u_69139
106324,The Sims 4,Simulation,Xbox Series X,MEA,4,load times works as expected. Best it's felt in a while.,117.5,2024-05-23,False,u_40803
106325,The Sims 4,Simulation,PC,EU,4,Big fan of how the progression system turned out. Gets a bit repetitive after a while.,50.7,2024-05-23,False,u_32992
106326,The Sims 4,Simulation,PS4,EU,5,Big fan of how the progression system turned out. Worth the price of entry.,82.1,2024-05-23,False,u_91775
106327,The Sims 4,Simulation,Xbox One,North America,3,the UI has been broken since the last update. Does the job for a casual session.,66.3,2024-05-23,False,u_80150
106328,The Sims 4,Simulation,PC,North America,5,"Been having a lot of fun, the battle pass is solid. Devs are clearly listening to feedback.",41.4,2024-05-23,False,u_94606
106329,The Sims 4,Simulation,Xbox Series X,APAC,4,Big fan of how matchmaking turned out. Best it's felt in a while. matchmaking works as expected.,50.3,2024-05-23,False,u_88772
106330,The Sims 4,Simulation,PS5,LATAM,5,Really enjoying balance right now. Gets a bit repetitive after a while.,56.8,2024-05-23,False,u_16137
106331,The Sims 4,Simulation,Xbox Series X,APAC,3,the UI is okay I guess. Not sure if I'd recommend it at full price. squad play works as expected.,17.0,2024-05-23,False,u_52518
106332,The Sims 4,Simulation,PS5,North America,4,Big fan of how the UI turned out. Worth the price of entry. Really enjoying squad play right now.,27.6,2024-05-23,False,u_25657
106333,The Sims 4,Simulation,Xbox One,APAC,4,the new patch is okay I guess. Best it's felt in a while. Big fan of how hit registration turned out.,52.2,2024-05-23,False,u_96588
106334,The Sims 4,Simulation,PC,LATAM,4,Big fan of how graphics turned out. Genuinely having a blast with friends.,107.9,2024-05-23,False,u_59220
106346,Apex Legends,Battle Royale,PC,North America,4,Really enjoying servers right now. Worth the price of entry.,35.1,2024-05-24,False,u_87105
106347,Apex Legends,Battle Royale,PC,MEA,5,matchmaking feels great this week. Genuinely having a blast with friends.,20.5,2024-05-24,False,u_20081
106348,Apex Legends,Battle Royale,PS4,EU,4,"the new patch feels great this week. Wouldn't say it's great, wouldn't say it's bad. Big fan of how the store prices turned out.",54.8,2024-05-24,False,u_65891
106349,Apex Legends,Battle Royale,Xbox One,APAC,5,Really enjoying servers right now. Best it's felt in a while.,128.5,2024-05-24,False,u_28966
106350,Apex Legends,Battle Royale,PS5,EU,3,graphics works as expected. Not sure if I'd recommend it at full price.,98.6,2024-05-24,False,u_28256
106351,Apex Legends,Battle Royale,PC,LATAM,4,Big fan of how the new patch turned out. Best it's felt in a while.,221.1,2024-05-24,False,u_13665
106362,Battlefield 2042,Shooter,PC,North America,3,the UI has been broken sinse the last update. Not sure if I'd recommend it at full price.,25.8,2024-05-24,False,u_39969
106363,Battlefield 2042,Shooter,PS5,APAC,2,the UI has been broken since the last update. Not sure if I'd recommend it at full price.,60.2,2024-05-24,False,u_72729
106364,Battlefield 2042,Shooter,Xbox Series X,EU,3,"balance is fine, nothing special. Some good moments, some frustrating ones.",33.9,2024-05-24,False,u_50701
106365,Battlefield 2042,Shooter,PC,MEA,3,"Mixed feelings about the battle pass. Wouldn't say it's great, wouldn't say it's bad. balance is a mess right now.",25.6,2024-05-24,False,u_83574
106366,Battlefield 2042,Shooter,Xbox One,MEA,4,"Been having a lot of fun, matchmaking is solid. Worth the price of entry.",3.3,2024-05-24,False,u_56596
106367,Battlefield 2042,Shooter,Xbox One,North America,2,"the new patch is a mess right now. Lost progress because of it, not okay.",31.5,2024-05-24,False,u_26457
106368,Battlefield 2042,Shooter,PS5,EU,3,Mixed feelings about load times. Does the job for a casual session.,23.9,2024-05-24,False,u_84751
106369,Battlefield 2042,Shooter,Xbox Series X,LATAM,4,Big fan of how the new patch turned out. Would recommend picking this up.,18.8,2024-05-24,False,u_68615
106341,EA SPORTS FC 25,Sports,Xbox Series X,MEA,4,Big fan of how squad play turned out. Best it's felt in a while.,86.7,2024-05-24,False,u_35948
106342,EA SPORTS FC 25,Sports,PS5,North America,4,"Been having a lot of fun, balance is solid. Gets a bit repetitive after a while.",20.4,2024-05-24,False,u_33503
106343,EA SPORTS FC 25,Sports,PC,EU,4,hit registration feels great this week. Best it's felt in a while.,49.7,2024-05-24,False,u_76576
106344,EA SPORTS FC 25,Sports,PC,APAC,4,the UI feels great this week. Worth the price of entry.,62.6,2024-05-24,False,u_15390
106345,EA SPORTS FC 25,Sports,PS4,North America,4,the battle pass feels great this week. Keeps me coming back every day.,62.1,2024-05-24,False,u_83443
106352,The Sims 4,Simulation,PS4,LATAM,5,"matchmaking is fine, nothing special. Would recommend picking this up.",2.9,2024-05-24,False,u_73489
106353,The Sims 4,Simulation,PS5,North America,3,"the progression system is fine, nothing special. Does the job for a casual session. the battle pass is okay I guess.",18.6,2024-05-24,False,u_72491
106354,The Sims 4,Simulation,PS5,North America,4,Honestly hit registration is in a good spot. Keeps me coming back every day.,112.3,2024-05-24,False,u_33580
106355,The Sims 4,Simulation,PS5,North America,4,Honestly hit registration is in a good spot. Best it's felt in a while.,121.7,2024-05-24,False,u_66968
106356,The Sims 4,Simulation,PC,EU,4,Honestly balance is in a good spot. Would recommend picking this up.,78.9,2024-05-24,False,u_11070
